"","region","year","scaler"
"354","Mexico",2085,4.22023263296597
"355","Mexico",2090,4.22023263296597
"356","Mexico",2095,4.22023263296597
"357","Mexico",2100,4.22023263296597
"358","Middle East",2020,1.68356440522764
"359","Middle East",2025,1.68356440522764
"360","Middle East",2030,1.68356440522764
"361","Middle East",2035,1.68356440522764
"362","Middle East",2040,1.68356440522764
"363","Middle East",2045,1.68356440522764
"364","Middle East",2050,1.68356440522764
"365","Middle East",2055,1.68356440522764
"366","Middle East",2060,1.68356440522764
"367","Middle East",2065,1.68356440522764
"368","Middle East",2070,1.68356440522764
"369","Middle East",2075,1.68356440522764
"370","Middle East",2080,1.68356440522764
"371","Middle East",2085,1.68356440522764
"372","Middle East",2090,1.68356440522764
"373","Middle East",2095,1.68356440522764
"374","Middle East",2100,1.68356440522764
"375","Pakistan",2020,0.45538722138637
"376","Pakistan",2025,0.45538722138637
"377","Pakistan",2030,0.45538722138637
"378","Pakistan",2035,0.45538722138637
"379","Pakistan",2040,0.45538722138637
"380","Pakistan",2045,0.45538722138637
"381","Pakistan",2050,0.45538722138637
"382","Pakistan",2055,0.45538722138637
"383","Pakistan",2060,0.45538722138637
"384","Pakistan",2065,0.45538722138637
"385","Pakistan",2070,0.45538722138637
"386","Pakistan",2075,0.45538722138637
"387","Pakistan",2080,0.45538722138637
"388","Pakistan",2085,0.45538722138637
"389","Pakistan",2090,0.45538722138637
"390","Pakistan",2095,0.45538722138637
"391","Pakistan",2100,0.45538722138637
"392","Russia",2020,0.507831582882419
"393","Russia",2025,0.507831582882419
"394","Russia",2030,0.507831582882419
"395","Russia",2035,0.507831582882419
"396","Russia",2040,0.507831582882419
"397","Russia",2045,0.507831582882419
"398","Russia",2050,0.507831582882419
"399","Russia",2055,0.507831582882419
"400","Russia",2060,0.507831582882419
"401","Russia",2065,0.507831582882419
"402","Russia",2070,0.507831582882419
"403","Russia",2075,0.507831582882419
"404","Russia",2080,0.507831582882419
"405","Russia",2085,0.507831582882419
"406","Russia",2090,0.507831582882419
"407","Russia",2095,0.507831582882419
"408","Russia",2100,0.507831582882419
"409","South Africa",2020,1.14260002232219
"410","South Africa",2025,1.14260002232219
"411","South Africa",2030,1.14260002232219
"412","South Africa",2035,1.14260002232219
"413","South Africa",2040,1.14260002232219
"414","South Africa",2045,1.14260002232219
"415","South Africa",2050,1.14260002232219
"416","South Africa",2055,1.14260002232219
"417","South Africa",2060,1.14260002232219
"418","South Africa",2065,1.14260002232219
"419","South Africa",2070,1.14260002232219
"420","South Africa",2075,1.14260002232219
"421","South Africa",2080,1.14260002232219
"422","South Africa",2085,1.14260002232219
"423","South Africa",2090,1.14260002232219
"424","South Africa",2095,1.14260002232219
"425","South Africa",2100,1.14260002232219
"426","South America_Northern",2020,3.35258282502584
"427","South America_Northern",2025,3.35258282502584
"428","South America_Northern",2030,3.35258282502584
"429","South America_Northern",2035,3.35258282502584
"430","South America_Northern",2040,3.35258282502584
"431","South America_Northern",2045,3.35258282502584
"432","South America_Northern",2050,3.35258282502584
"433","South America_Northern",2055,3.35258282502584
"434","South America_Northern",2060,3.35258282502584
"435","South America_Northern",2065,3.35258282502584
"436","South America_Northern",2070,3.35258282502584
"437","South America_Northern",2075,3.35258282502584
"438","South America_Northern",2080,3.35258282502584
"439","South America_Northern",2085,3.35258282502584
"440","South America_Northern",2090,3.35258282502584
"441","South America_Northern",2095,3.35258282502584
"442","South America_Northern",2100,3.35258282502584
"443","South America_Southern",2020,1.07449523206406
"444","South America_Southern",2025,1.07449523206406
"445","South America_Southern",2030,1.07449523206406
"446","South America_Southern",2035,1.07449523206406
"447","South America_Southern",2040,1.07449523206406
"448","South America_Southern",2045,1.07449523206406
"449","South America_Southern",2050,1.07449523206406
"450","South America_Southern",2055,1.07449523206406
"451","South America_Southern",2060,1.07449523206406
"452","South America_Southern",2065,1.07449523206406
"453","South America_Southern",2070,1.07449523206406
"454","South America_Southern",2075,1.07449523206406
"455","South America_Southern",2080,1.07449523206406
"456","South America_Southern",2085,1.07449523206406
"457","South America_Southern",2090,1.07449523206406
"458","South America_Southern",2095,1.07449523206406
"459","South America_Southern",2100,1.07449523206406
"460","South Asia",2020,1.13725353463107
"461","South Asia",2025,1.13725353463107
"462","South Asia",2030,1.13725353463107
"463","South Asia",2035,1.13725353463107
"464","South Asia",2040,1.13725353463107
"465","South Asia",2045,1.13725353463107
"466","South Asia",2050,1.13725353463107
"467","South Asia",2055,1.13725353463107
"468","South Asia",2060,1.13725353463107
"469","South Asia",2065,1.13725353463107
"470","South Asia",2070,1.13725353463107
"471","South Asia",2075,1.13725353463107
"472","South Asia",2080,1.13725353463107
"473","South Asia",2085,1.13725353463107
"474","South Asia",2090,1.13725353463107
"475","South Asia",2095,1.13725353463107
"476","South Asia",2100,1.13725353463107
"477","South Korea",2020,0.995802544166395
"478","South Korea",2025,0.995802544166395
"479","South Korea",2030,0.995802544166395
"480","South Korea",2035,0.995802544166395
"481","South Korea",2040,0.995802544166395
"482","South Korea",2045,0.995802544166395
"483","South Korea",2050,0.995802544166395
"484","South Korea",2055,0.995802544166395
"485","South Korea",2060,0.995802544166395
"486","South Korea",2065,0.995802544166395
"487","South Korea",2070,0.995802544166395
"488","South Korea",2075,0.995802544166395
"489","South Korea",2080,0.995802544166395
"490","South Korea",2085,0.995802544166395
"491","South Korea",2090,0.995802544166395
"492","South Korea",2095,0.995802544166395
"493","South Korea",2100,0.995802544166395
"494","Southeast Asia",2020,0.80031249206395
"495","Southeast Asia",2025,0.80031249206395
"496","Southeast Asia",2030,0.80031249206395
"497","Southeast Asia",2035,0.80031249206395
"498","Southeast Asia",2040,0.80031249206395
"499","Southeast Asia",2045,0.80031249206395
"500","Southeast Asia",2050,0.80031249206395
"501","Southeast Asia",2055,0.80031249206395
"502","Southeast Asia",2060,0.80031249206395
"503","Southeast Asia",2065,0.80031249206395
"504","Southeast Asia",2070,0.80031249206395
"505","Southeast Asia",2075,0.80031249206395
"506","Southeast Asia",2080,0.80031249206395
"507","Southeast Asia",2085,0.80031249206395
"508","Southeast Asia",2090,0.80031249206395
"509","Southeast Asia",2095,0.80031249206395
"510","Southeast Asia",2100,0.80031249206395
"511","Taiwan",2020,0.506116004548855
"512","Taiwan",2025,0.506116004548855
"513","Taiwan",2030,0.506116004548855
"514","Taiwan",2035,0.506116004548855
"515","Taiwan",2040,0.506116004548855
"516","Taiwan",2045,0.506116004548855
"517","Taiwan",2050,0.506116004548855
"518","Taiwan",2055,0.506116004548855
"519","Taiwan",2060,0.506116004548855
"520","Taiwan",2065,0.506116004548855
"521","Taiwan",2070,0.506116004548855
"522","Taiwan",2075,0.506116004548855
"523","Taiwan",2080,0.506116004548855
"524","Taiwan",2085,0.506116004548855
"525","Taiwan",2090,0.506116004548855
"526","Taiwan",2095,0.506116004548855
"527","Taiwan",2100,0.506116004548855
"528","USA",2020,0.585343474034511
"529","USA",2025,0.585343474034511
"530","USA",2030,0.585343474034511
"531","USA",2035,0.585343474034511
"532","USA",2040,0.585343474034511
"533","USA",2045,0.585343474034511
"534","USA",2050,0.585343474034511
"535","USA",2055,0.585343474034511
"536","USA",2060,0.585343474034511
"537","USA",2065,0.585343474034511
"538","USA",2070,0.585343474034511
"539","USA",2075,0.585343474034511
"540","USA",2080,0.585343474034511
"541","USA",2085,0.585343474034511
"542","USA",2090,0.585343474034511
"543","USA",2095,0.585343474034511
"544","USA",2100,0.585343474034511
"545","Africa_Eastern",1975,4.66658513286506
"546","Africa_Eastern",1990,4.59764011838332
"547","Africa_Eastern",2005,3.89735245663306
"548","Africa_Eastern",2010,3.36033828022795
"549","Africa_Eastern",2015,1.8307689158697
"550","Africa_Northern",1975,1.43348203842036
"551","Africa_Northern",1990,1.37413644802889
"552","Africa_Northern",2005,1.38919161782241
"553","Africa_Northern",2010,1.4047570513844
"554","Africa_Northern",2015,1.34970571166243
"555","Africa_Southern",1975,1.03913500189362
"556","Africa_Southern",1990,1.11930092241436
"557","Africa_Southern",2005,1.50876686677987
"558","Africa_Southern",2010,2.05602938924662
"559","Africa_Southern",2015,2.22004006504563
"560","Africa_Western",1975,0.722860503139461
"561","Africa_Western",1990,0.754714120361191
"562","Africa_Western",2005,0.823497744012207
"563","Africa_Western",2010,0.753393839266569
"564","Africa_Western",2015,0.715048093176193
"565","Argentina",1975,1.2917214794259
"566","Argentina",1990,1.53111237193696
"567","Argentina",2005,1.47975089942151
"568","Argentina",2010,1.46026124588289
"569","Argentina",2015,1.30703174424822
"570","Australia_NZ",1975,0.174332781724192
"571","Australia_NZ",1990,0.326808063023699
"572","Australia_NZ",2005,0.381203310710633
"573","Australia_NZ",2010,0.357800245187045
"574","Australia_NZ",2015,0.37274884167868
"575","Brazil",1975,0.565019868365644
"576","Brazil",1990,0.499469042208498
"577","Brazil",2005,0.900424335171972
"578","Brazil",2010,1.16576024433905
"579","Brazil",2015,1.33387705642382
"580","Canada",1975,0.914660466250687
"581","Canada",1990,0.916345303140023
"582","Canada",2005,1.17780910959016
"583","Canada",2010,1.24518570741355
"584","Canada",2015,1.36694496246718
"585","Central America and Caribbean",1975,0.901934506326301
"586","Central America and Caribbean",1990,0.908299766593435
"587","Central America and Caribbean",2005,0.902236853730748
"588","Central America and Caribbean",2010,0.927009704123662
"589","Central America and Caribbean",2015,0.9509891728049
"590","Central Asia",1975,0.547632369173725
"591","Central Asia",1990,0.538506953782023
"592","Central Asia",2005,0.484508080064801
"593","Central Asia",2010,0.575909897659583
"594","Central Asia",2015,0.646287372685457
"595","China",1975,2.22101399449233
"596","China",1990,2.09920230374708
"597","China",2005,1.58750220209816
"598","China",2010,1.35439010142011
"599","China",2015,1.09135706374948
"600","Colombia",1975,1.00383763082354
"601","Colombia",1990,1.20289298131613
"602","Colombia",2005,1.64459316308115
"603","Colombia",2010,1.47352099786647
"604","Colombia",2015,1.66061080628773
"605","EU-12",1975,0.599609461050542
"606","EU-12",1990,0.673052522378006
"607","EU-12",2005,0.411390740263089
"608","EU-12",2010,0.381349362271144
"609","EU-12",2015,0.386860746754261
"610","EU-15",1975,0.27572438215209
"611","EU-15",1990,0.303203182480573
"612","EU-15",2005,0.317271331982403
"613","EU-15",2010,0.308935851835056
"614","EU-15",2015,0.319822203039499
"615","Europe_Eastern",1975,0.757029219004299
"616","Europe_Eastern",1990,0.75258157616873
"617","Europe_Eastern",2005,0.446799426100709
"618","Europe_Eastern",2010,0.448760807234931
"619","Europe_Eastern",2015,0.583476874412884
"620","Europe_Non_EU",1975,1.12308510454729
"621","Europe_Non_EU",1990,1.22179082099758
"622","Europe_Non_EU",2005,0.990243548421004
"623","Europe_Non_EU",2010,0.811013541001447
"624","Europe_Non_EU",2015,0.838005906808312
"625","European Free Trade Association",1975,0.242989831142286
"626","European Free Trade Association",1990,0.208552745572904
"627","European Free Trade Association",2005,0.173050588489917
"628","European Free Trade Association",2010,0.187980386169713
"629","European Free Trade Association",2015,0.186326617448352
"630","India",1975,1.03561126405999
"631","India",1990,1.03945948193795
"632","India",2005,0.849452732805434
"633","India",2010,0.690797527885099
"634","India",2015,0.549341824327847
"635","Indonesia",1975,1.01104082060407
"636","Indonesia",1990,0.908605022614039
"637","Indonesia",2005,0.692518937924967
"638","Indonesia",2010,0.728530316821449
"639","Indonesia",2015,0.68469871005468
"640","Japan",1975,1.15648274686376
"641","Japan",1990,0.669174394993732
"642","Japan",2005,0.679357750757067
"643","Japan",2010,0.829880348604569
"644","Japan",2015,0.94082191781221
"645","Mexico",1975,3.49513332358676
"646","Mexico",1990,2.64633465654934
"647","Mexico",2005,4.09691634933935
"648","Mexico",2010,4.10572615995581
"649","Mexico",2015,4.22023263296597
"650","Middle East",1975,1.29617144685304
"651","Middle East",1990,1.35274028410748
"652","Middle East",2005,1.76999175304005
"653","Middle East",2010,1.67501671502201
"654","Middle East",2015,1.68356440522764
"655","Pakistan",1975,0.274812967923739
"656","Pakistan",1990,0.278648026031317
"657","Pakistan",2005,0.35392153302635
"658","Pakistan",2010,0.413529908589796
"659","Pakistan",2015,0.45538722138637
"660","Russia",1975,0.801120963891979
"661","Russia",1990,0.870715497663099
"662","Russia",2005,0.595040935964388
"663","Russia",2010,0.509822495282326
"664","Russia",2015,0.507831582882419
"665","South Africa",1975,0.556766684752009
"666","South Africa",1990,0.75257332195417
"667","South Africa",2005,0.960865938855642
"668","South Africa",2010,1.0782101008412
"669","South Africa",2015,1.14260002232219
"670","South America_Northern",1975,3.98420366722829
"671","South America_Northern",1990,3.55347178057935
"672","South America_Northern",2005,3.53430557737441
"673","South America_Northern",2010,3.36898832448948
"674","South America_Northern",2015,3.35258282502584
"675","South America_Southern",1975,0.744312394149111
"676","South America_Southern",1990,0.916916352630761
"677","South America_Southern",2005,1.03903618841217
"678","South America_Southern",2010,1.08991762785063
"679","South America_Southern",2015,1.07449523206406
"680","South Asia",1975,0.472008717744344
"681","South Asia",1990,0.989807480732606
"682","South Asia",2005,1.15620848348437
"683","South Asia",2010,1.24097584371975
"684","South Asia",2015,1.13725353463107
"685","South Korea",1975,8.53075714993174
"686","South Korea",1990,1.4826098887646
"687","South Korea",2005,1.02935623845826
"688","South Korea",2010,0.990579694282824
"689","South Korea",2015,0.995802544166395
"690","Southeast Asia",1975,0.766838185617246
"691","Southeast Asia",1990,0.930171045633123
"692","Southeast Asia",2005,0.996343474296122
"693","Southeast Asia",2010,0.949318186810983
"694","Southeast Asia",2015,0.80031249206395
"695","Taiwan",1975,2.17910065112401
"696","Taiwan",1990,0.664330288564492
"697","Taiwan",2005,0.570585416094501
"698","Taiwan",2010,0.561444915054411
"699","Taiwan",2015,0.506116004548855
"700","USA",1975,0.539396669533775
"701","USA",1990,0.708733001530266
"702","USA",2005,0.705169850529413
"703","USA",2010,0.667939464266086
"704","USA",2015,0.585343474034511
